"year","quarter","yearquarter","market","occupancy_proportion","mt","st","remainder","z1","z2","theta1","theta2","se_theta1","se_theta2"
2023,"Q4","2023Q4","Austin",0.26,0.524247523556447,-0.218435705924086,-0.0458118176323615,-0.00196071749927129,0.00292223453086671,-1.17863115166158,0.488835961123322,0.273522347864908,0.275809887680236
2024,"Q1","2024Q1","Washington D.C.",0.46,0.406292297163267,0.0437640191092953,0.0099436837274377,-0.0396041018327529,0.00902938459686642,0,0,0,0
2024,"Q1","2024Q1","Manhattan",0.5,0.43455499488913,0.0404687185568017,0.0249762865540687,-0.0547410141616177,-0.000293339253285563,0,0,0,0
2024,"Q1","2024Q1","Chicago",0.5,0.465172425699566,0.0263399313237873,0.00848764297664639,-0.0450996869455826,0.0118771850140295,0,0,0,0
2024,"Q1","2024Q1","Houston",0.59,0.524897009459755,0.0609072413980629,0.00419574914218201,-0.0319240676210811,0.0115021395312002,-1.53233122612886,0.841712698756879,0.391672941518058,0.489376676770775
2024,"Q1","2024Q1","Philadelphia",0.41,0.373067534556864,0.0299081112139529,0.00702435422918291,-0.0164824105437615,0.00296026540950062,0,0,0,0
2024,"Q1","2024Q1","San Francisco",0.46,0.373925892854723,0.0385582509966337,0.0475158561486437,-0.0616423864624338,0.0116910648404537,0,0,0,0
2024,"Q1","2024Q1","Los Angeles",0.47,0.417881457324308,0.033020349662876,0.0190981930128159,-0.0414472795394798,0.00578663324479345,0,0,0,0
2024,"Q1","2024Q1","Dallas/Ft Worth",0.6,0.512454329947406,0.0513215164241837,0.0362241536284105,-0.0428656539479497,0.0100085094544484,-1.27519039122858,0.602068228955075,0.417683229715922,0.438617179078399
2024,"Q1","2024Q1","South Bay/San Jose",0.43,0.356615864569713,0.0379103114195816,0.0354738240107059,-0.0412192551393588,0.00522337498243208,-1.24268741646703,0.364349045325762,0.271645533211464,0.286978913320339
2024,"Q1","2024Q1","Austin",0.66,0.54017350770921,0.0844888068571774,0.0353376854336127,-0.0458118176323615,-0.00196071749927129,-1.17863115166158,0.488835961123322,0.273522347864908,0.275809887680236
2024,"Q2","2024Q2","Washington D.C.",0.47,0.414613218390692,0.0438433812216741,0.0115434003876341,0.0099436837274377,-0.0396041018327529,0,0,0,0
2024,"Q2","2024Q2","Manhattan",0.52,0.452729507250259,0.0531560593401896,0.014114433409551,0.0249762865540687,-0.0547410141616177,0,0,0,0
2024,"Q2","2024Q2","Chicago",0.56,0.477466475007146,0.0633674036390086,0.0191661213538454,0.00848764297664639,-0.0450996869455826,0,0,0,0
2024,"Q2","2024Q2","Houston",0.61,0.530133343123081,0.0739165157431929,0.00595014113372638,0.00419574914218201,-0.0319240676210811,-1.53233122612886,0.841712698756879,0.391672941518058,0.489376676770775
2024,"Q2","2024Q2","Philadelphia",0.41,0.375764226473157,0.0274727720431489,0.00676300148369391,0.00702435422918291,-0.0164824105437615,0,0,0,0
2024,"Q2","2024Q2","San Francisco",0.44,0.371201141997338,0.054058490184234,0.0147403678184284,0.0475158561486437,-0.0616423864624338,0,0,0,0
2024,"Q2","2024Q2","Los Angeles",0.47,0.422296744690367,0.0468244679504488,0.000878787359184618,0.0190981930128159,-0.0414472795394798,0,0,0,0
2024,"Q2","2024Q2","Dallas/Ft Worth",0.59,0.529985077073562,0.0615939322989676,-0.00157900937252942,0.0362241536284105,-0.0428656539479497,-1.27519039122858,0.602068228955075,0.417683229715922,0.438617179078399
2024,"Q2","2024Q2","South Bay/San Jose",0.4,0.365133878100577,0.0371837753010653,-0.00231765340164225,0.0354738240107059,-0.0412192551393588,-1.24268741646703,0.364349045325762,0.271645533211464,0.286978913320339
2024,"Q2","2024Q2","Austin",0.62,0.558497786592788,0.069281517170201,-0.00777930376298874,0.0353376854336127,-0.0458118176323615,-1.17863115166158,0.488835961123322,0.273522347864908,0.275809887680236
2024,"Q3","2024Q3","Washington D.C.",0.48,0.424416600733286,0.0616268780290479,-0.00604347876233424,0.0115434003876341,0.0099436837274377,0,0,0,0
2024,"Q3","2024Q3","Manhattan",0.52,0.472451742990793,0.0593719701006333,-0.0118237130914268,0.0141144334095511,0.0249762865540687,0,0,0,0
2024,"Q3","2024Q3","Chicago",0.55,0.491551642871458,0.0685391926366951,-0.0100908355081534,0.0191661213538454,0.00848764297664639,0,0,0,0
2024,"Q3","2024Q3","Houston",0.6,0.536775541352769,0.0639513089430661,-0.000726850295835413,0.00595014113372638,0.00419574914218201,-1.53233122612886,0.841712698756879,0.391672941518058,0.489376676770775
2024,"Q3","2024Q3","Philadelphia",0.42,0.378845188833327,0.0464994793352211,-0.00534466816854789,0.00676300148369385,0.00702435422918291,0,0,0,0
2024,"Q3","2024Q3","San Francisco",0.39,0.368802441135117,0.0428604139034112,-0.0216628550385282,0.0147403678184284,0.0475158561486437,0,0,0,0
2024,"Q3","2024Q3","Los Angeles",0.47,0.427886922638294,0.0439833751371319,-0.0018702977754258,0.000878787359184618,0.0190981930128159,0,0,0,0
2024,"Q3","2024Q3","Dallas/Ft Worth",0.6,0.547563274957469,0.0603068817875765,-0.00787015674504588,-0.00157900937252942,0.0362241536284105,-1.27519039122858,0.602068228955075,0.417683229715922,0.438617179078399
2024,"Q3","2024Q3","South Bay/San Jose",0.42,0.373800619037287,0.0532483054309773,-0.00704892446826383,-0.00231765340164225,0.0354738240107059,-1.24268741646703,0.364349045325762,0.271645533211464,0.286978913320339
2024,"Q3","2024Q3","Austin",0.64,0.577345840723364,0.0646652158894464,-0.00201105661281076,-0.00777930376298874,0.0353376854336127,-1.17863115166158,0.488835961123322,0.273522347864908,0.275809887680236
